2019;06;farmplus s.r.o.;Pezinok;Okres Pezinok;Bratislavský kraj;500,00;;;;;
2019;06;Pharmacenter Slovakia s.r.o.;Bratislava - Petržalka;Okres Bratislava V;Bratislavský kraj;0,00;0,00;;;;
2019;06;Orphanmed;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;0,00;0,00;;;;
2019;06;Anis s. r. o,;Stupava;Okres Malacky;Bratislavský kraj;239,04;;;;;
2019;06;Eisai GesmbH, organizačná zložka;Bratislava - Petržalka;Okres Bratislava V;Bratislavský kraj;;16 936,72;12 198,58;;;
2019;06;Swedish Orphan Biovitrum o.z.;Bratislava - Nové Mesto;Okres Bratislava III;Bratislavský kraj;7 968,00;20 076,00;9 300,00;;12 791,61;
2019;06;Sunlight medical systems, s.r.o.;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;330,00;;;;;
2019;06;Lekáreň Centrum Stupava s.r.o.;Bratislava - Záhorská Bystrica;Okres Bratislava IV;Bratislavský kraj;0,00;0,00;;;;
2019;06;Actelion Pharmaceuticals SK, s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;95 976,00;7 859,00;6 627,60;;13 902,76;
2019;06;IQ-MED a.s.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;0,00;0,00;;;;
2019;06;HEATON SK, s.r.o.;Bratislava - Podunajské Biskupice;Okres Bratislava II;Bratislavský kraj;13 780,16;;300,00;;13 480,16;
2019;06;LUMATEC, s.r.o.;Bratislava - Záhorská Bystrica;Okres Bratislava IV;Bratislavský kraj;0,00;0,00;;;;
2019;06;MOVO s.r.o;Plavecké Podhradie;Okres Malacky;Bratislavský kraj;0,00;0,00;;;;
2019;06;BENU SK 5, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;30,00;;2 047,44;;;
2019;06;TatraMedical s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;111,60;;;;;
2019;06;Lekáreň u sv. Martina, s.r.o.;Senec;Okres Senec;Bratislavský kraj;0,00;0,00;;;;
2019;06;Farmácia, n.o.;Bratislava - Nové Mesto;Okres Bratislava III;Bratislavský kraj;0,00;0,00;416,00;;;
2019;06;Gedeon Richter Slovakia, s.r.o.;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;468 938,00;100 663,00;101 410,00;43 000,00;74 747,56;81 091,06
2019;06;Exeltis Slovakia s. r. o.;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;220 310,61;89 677,92;;;41 185,65;19 035,97
2019;06;LEO Pharma s.r.o., organizačná zložka;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;590,00;;;;;1 312,38
2019;06;Amgen Slovakia s.r.o;Bratislava - Petržalka;Okres Bratislava V;Bratislavský kraj;125 496,97;55 328,02;65 789,71;13 136,00;63 381,66;
2019;06;EVOPHARM s.r.o.;Bratislava - Petržalka;Okres Bratislava V;Bratislavský kraj;0,00;237 940,00;;;;
2019;06;Bemedi s.r.o.;Bratislava - Podunajské Biskupice;Okres Bratislava II;Bratislavský kraj;0,00;0,00;;;;
2019;06;MEDICOPHARM s.r.o.;Bratislava - Nové Mesto;Okres Bratislava III;Bratislavský kraj;0,00;0,00;;;;
2019;06;Bracco Imaging Slovakia s.r.o.;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;;21 660,54;20 585,32;;4 030,00;
2019;06;ALNIST, s.r.o.;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;0,00;0,00;;;;
2019;06;TOPTOM, s.r.o.;Reca;Okres Senec;Bratislavský kraj;0,00;0,00;;;;
2019;06;MOnPharm s.r.o.;Chorvátsky Grob;Okres Senec;Bratislavský kraj;504,00;;;;;
2019;06;AUDIOCENTRUM SK, s.r.o.;Pezinok;Okres Pezinok;Bratislavský kraj;513,98;;;;;
2019;06;KNOLL PHARMA s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;0,00;0,00;;;;
2019;06;Coralex s.r.o.;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;0,00;0,00;;;;
2019;06;Medichronos s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;1 110,00;;;;;
2019;06;Pharmacum BN s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;;;;;
2019;06;Pharmacia s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;0,00;0,00;;;;
2019;06;WIDEX - SLOVTON Slovakia s.r.o.;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;;;26 200,00;35 823,00;;
2019;06;AbbVie s.r.o.;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;90 697,00;445 525,82;301 463,57;212 836,55;234 366,38;0,00
2019;06;SPV96 s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;0,00;0,00;;;;
2019;06;FitMedica s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;;;;;
2019;06;LekMedica s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;189,60;;;;;
2019;06;ZdravMedica s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;;;;;
2019;06;PharmMedica s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;;;;;
2019;06;SlovMedica s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;;;;;
2019;06;GlaxoSmithKline Consumer Healthcare Slovakia s.r.o.;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;2 515 488,41;1 275 562,93;;71 106,04;;
2019;06;muoj s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;298,00;0,00;;;;
2019;06;ALFASIGMA CZECH s.r.o. organizačná zložka Slovensko;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;102 000,28;70 820,88;5 860,00;465,00;95 675,28;
2019;06;G. L. Pharma Slovakia, s.r.o.;Bratislava - Nové Mesto;Okres Bratislava III;Bratislavský kraj;2 300,00;;106 350,00;8 150,00;;
2019;06;ixcon s.r.o.;Bratislava - Petržalka;Okres Bratislava V;Bratislavský kraj;;;;;;
2019;06;BENU SK 45, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;40,00;;2 548,40;;;
2019;06;BENU SK 46, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;30,00;;1 316,48;;;
2019;06;BENU SK 47, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;158,80;;1 937,40;;;
2019;06;BENU SK 51, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;8 812,32;;;
2019;06;BENU SK 50, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;10,00;;2 791,33;;;
2019;06;BENU SK 48, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;20,00;;3 062,12;;;
2019;06;FERRING Slovakia s.r.o.;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;51 252,39;18 303,19;17 750,00;3 100,00;76 312,78;
2019;06;SEVERLEK , s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;;;;;
2019;06;AstraMedica s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;0,00;;;;
2019;06;EuroMedica s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;;;;;
2019;06;EkoMedica s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;;;;;
2019;06;OptiMedica s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;110,10;;;;;
2019;06;DiaMedica s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;0,00;;;;
2019;06;CamilMedica s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;0,00;;;;
2019;06;Apotéka na námestí s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;0,00;0,00;;;;
2019;06;JasMedica s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;;;;;
2019;06;DCX spol. s r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;0,00;0,00;;;;
2019;06;EFLEK;Bratislava - Dúbravka;Okres Bratislava IV;Bratislavský kraj;2 709,60;;;;;
2019;06;Destiny spol, s.r.o.;Bratislava - Nové Mesto;Okres Bratislava III;Bratislavský kraj;0,00;0,00;;;;
2019;06;medac Gesellschaft für klinische Spezialpräparate m.b.H., organizačná zložka Slovensko;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;600,00;0,00;9 045,00;12 740,00;;
2019;06;RAKLIM, a.s.;Bratislava - Petržalka;Okres Bratislava V;Bratislavský kraj;1 850 885,00;0,00;;;;
2019;06;BENU SK 18, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;10,00;;979,71;;;
2019;06;BENU SK 40, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;30,00;;4 508,08;;;
2019;06;BENU SK 38, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;158,48;;2 268,87;;;
2019;06;BENU SK 7,s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;40,00;;2 042,18;;;
2019;06;BENU SK 42, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;20,00;;2 459,67;;;
2019;06;BENU SK 24, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;40,00;;4 825,66;;;
2019;06;BENU SK 37, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;10,00;;155,74;;;
2019;06;BENU SK 32, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;401,55;;;
2019;06;BENU SK 41, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;2 158,00;;;;;
2019;06;BENU SK 3, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;30,00;;658,98;;;
2019;06;BENU SK 16, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;60,00;;;;;
2019;06;BENU SK 29, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;10,00;;1 308,57;;;
2019;06;BENU SK 43, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;20,00;;4 515,39;;;
2019;06;BENU SK 15, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;22,00;;982,21;;;
2019;06;BENU SK 12, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;1 269,83;;;
2019;06;BENU SK 1, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;;;;
2019;06;BENU SK 28, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;450,00;;619,86;;;
2019;06;BENU SK 31, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;30,00;;3 535,81;;;
2019;06;BENU SK 4, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;30,00;;46,99;;;
2019;06;BENU SK 25, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;40,00;;;;;
2019;06;BENU SK 19, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;40,00;;4 532,79;;;
2019;06;BENU SK 14, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;16,00;;;
2019;06;Aspen Pharma Ireland Limited, organizačná zložka;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;77 646,72;5 834,00;;;22 426,27;3 000,00
2019;06;BENU SK 17, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;7 553,45;;;
2019;06;BENU SK 34, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;220,00;;4 137,33;;;
2019;06;BENU SK 52, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;20,00;;1 197,19;;;
2019;06;BENU SK 6, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;30,00;;663,14;;;
2019;06;BENU SK 39, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;50,00;;2 141,90;;;
2019;06;BENU SK 13, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;42,00;;1 995,30;;;
2019;06;BENU SK 10, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;58,00;;4 982,19;;;
2019;06;BENU SK 22, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;133,70;;;
2019;06;BENU SK 20, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;129,00;;;;;
2019;06;BENU SK 9, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;106,00;;;;;
2019;06;BENU SK 30, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;;508,06;;;
2019;06;BENU SK 33, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;20,00;;2 132,93;;;
2019;06;BENU SK 11, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;84,00;;2 818,50;;;
2019;06;BENU SK 21, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;30,00;;2 513,50;;;
2019;06;PharmConsult s.r.o.;Bratislava - Nové Mesto;Okres Bratislava III;Bratislavský kraj;17 937,00;86 400,00;27 800,00;;;
2019;06;patricius s.r.o;Ivanka pri Dunaji;Okres Senec;Bratislavský kraj;0,00;0,00;;;;
2019;06;S&D Pharma CZ, spol. s r.o. - orgnizačná zložka SR;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;4 310,15;0,00;233,28;7 007,92;;
2019;06;Sunlight Pharmacy 04 s.r.o.;Bratislava - Nové Mesto;Okres Bratislava III;Bratislavský kraj;275,00;;;;;
2019;06;Sunlight Pharmacy 05 s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;234,00;;;;;
2019;06;Dr.Max 73 s.r.o.;Bratislava - Petržalka;Okres Bratislava V;Bratislavský kraj;0,00;0,00;;;;
2019;06;BENU SK 88, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;97,80;;1 322,34;;;
2019;06;Gilead Sciences Slovakia s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;0,00;59 837,27;7 540,06;4 800,00;25 809,80;
2019;06;BENU SK 86, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;50,00;;;;;
2019;06;ALK Slovakia, s.r.o.;Bratislava - Nové Mesto;Okres Bratislava III;Bratislavský kraj;131 359,00;28 403,00;63 574,60;;46 239,22;
2019;06;BENU Slovensko, a.s.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;128 152,80;;;;;
2019;06;BGP Products s. r. o.;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;190 980,00;152 004,00;55 250,00;1 910,00;93 166,80;
2019;06;BENU SK 87, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;42,54;;;;;
2019;06;BENU SK 53, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;20,00;;2 468,69;;;
2019;06;Biodrug s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;149,49;;;149,49;;
2019;06;Lekáreň Tyrnavia s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;;;;;
2019;06;Amomed Pharma GmbH, organizačná zložka;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;4 940,00;2 425,00;;;380,00;
2019;06;Angelini Pharma Slovenská republika s.r.o.;Bratislava - Nové Mesto;Okres Bratislava III;Bratislavský kraj;244 507,00;417 427,00;48 450,00;6 634,00;33 840,43;
2019;06;BENU SK 54, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;14 177,40;;3 944,08;;;
2019;06;BENU SK 55, s.r. o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;40,00;;2 882,97;;;
2019;06;Apotheke03 s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;0,00;;;;
2019;06;Apotheke05 s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;0,00;0,00;;;;
2019;06;BENU SK 8, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;194,00;;2 234,52;;;
2019;06;Apotheke01 s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;426,60;0,00;;;;
2019;06;PopradPharm s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;1 899,60;;;;;
2019;06;Apotheke06 s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;99,60;0,00;;;;
2019;06;Xantis Pharma, s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;63 836,13;18 620,75;54 840,00;12 711,00;;
2019;06;Baxalta Slovakia;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;79 673,62;54 499,82;24 018,65;4 160,00;24 310,72;
2019;06;ProFound Bratislava, s.r.o.;Bratislava - Nové Mesto;Okres Bratislava III;Bratislavský kraj;219,00;89 578,94;;;;
2019;06;Hikma Slovakia s.r.o.;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;0,00;2 163,00;;;;
2019;06;VULM s.r.o.;Bratislava - Vajnory;Okres Bratislava III;Bratislavský kraj;445,20;0,00;;;;
2019;06;Allergan SK s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;72 199,40;4 390,00;;29 975,76;26 410,90;
2019;06;Shire Slovakia s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;66 762,41;;12 396,00;;5 907,13;
2019;06;BENU SK 58, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;;;;
2019;06;BENU SK 59, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;1 818,91;;764,00;;;
2019;06;BENU SK 60, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;2 900,80;;;;;
2019;06;BENU SK 63, s.r.o. ;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;40,00;;1 009,97;;;
2019;06;BENU SK 62, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;30,00;;338,05;;;
2019;06;BENU SK 67, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;60,00;;277,45;;;
2019;06;Pascoe Slovensko s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;9 616,00;9 000,00;1 370,00;4 475,00;;
2019;06;Santen Oy, organizačná zložka;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;0,00;0,00;;;8 340,98;
2019;06;INLEK;Bratislava - Vrakuňa;Okres Bratislava II;Bratislavský kraj;9 689,93;;;;;
2019;06;P.J.TRADE s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;563,34;;;;;
2019;06;Theramex Slovakia s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;24 704,18;43 092,00;;;13 583,60;
2019;06;BENU SK 23, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;;;;
2019;06;BENU SK 2, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;30,00;;399,92;;;
2019;06;URSAPHARM spol. s r.o., organizačná zložka;Bratislava - Ružinov;Okres Bratislava II;Bratislavský kraj;18 035,85;0,00;;;;
2019;06;Berlin-Chemie / A.Menarini Distribution Slovakia s.r.o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;90 326,80;63 235,80;13 332,00;;133 121,69;160 878,30
2019;06;BENU SK 27, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;102,00;;2 851,68;;;
2019;06;BENU SK 72, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;592,59;;;
2019;06;BENU SK 81, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;30,00;;4,20;;;
2019;06;BENU SK 75, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;252,00;;819,48;;;
2019;06;BENU SK 82, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;103,20;;5 509,31;;;
2019;06;BENU SK 73, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;10,00;;1 907,97;;;
2019;06;BENU SK 79, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;915,10;;5 168,88;;;
2019;06;BENU SK 78, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;294,00;;971,62;;;
2019;06;BENU SK 77, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;;;;
2019;06;BENU SK 83, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;103,20;;3 110,54;;;
2019;06;BENU SK 80, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;;;;
2019;06;BENU SK 76, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;1 384,00;;3 539,84;;;
2019;06;BENU SK 74, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;414,00;;;
2019;06;BENU SK 70, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;384,00;;4 522,96;;;
2019;06;BENU SK 71, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;24,59;;502,23;;;
2019;06;Theopharm;Bratislava - Vrakuňa;Okres Bratislava II;Bratislavský kraj;0,00;0,00;;;;
2019;06;TOPLEK;Bratislava - Petržalka;Okres Bratislava V;Bratislavský kraj;2 670,00;;;;;
2019;06;CSL BEHRING Slovakia;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;;;4 950,80;;14 317,20;
2019;06;Galenoderm s.r.o.;Bratislava - Nové Mesto;Okres Bratislava III;Bratislavský kraj;377 992,82;;1 400,00;;;
2019;06;Swixx Biopharma s. r. o.;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;;8 256,00;540,00;;90,00;
2019;06;Comoda s.r.o.;Bratislava - Petržalka;Okres Bratislava V;Bratislavský kraj;0,00;0,00;;;;
2019;06;BENU SK 89, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;;;;;;
2019;06;BENU SK 90, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;118,80;;;;;
2019;06;BENU SK 92, s.r.o.;Bratislava - Rača;Okres Bratislava III;Bratislavský kraj;81,00;;201,12;;;
2019;06;Alcon Pharmaceuticals (Czech Republic) s.r.o. - organizačná zložka;Bratislava - Staré Mesto;Okres Bratislava I;Bratislavský kraj;0,00;0,00;4 495,00;;416,66;
2019;06;MARCOM, spol. s r.o.;Košice - Západ;Okres Košice II;Košický kraj;3,17;0,00;;;;
2019;06;PHARMAVIT spol. s r. o.;Košice - Juh;Okres Košice IV;Košický kraj;140,23;0,00;;;;
2019;06;NIPOL, spol. s r.o.;Košice - Západ;Okres Košice II;Košický kraj;3,74;0,00;;;;
2019;06;FERUMI spol. s r.o.;Košice - Západ;Okres Košice II;Košický kraj;7 111,76;;;6 647,77;;
2019;06;Lekáreň na Miklovkách s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň SIMBA, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;29,30;0,00;;;;
2019;06;SUISSE PHARMACIA, spol. s r.o.;Košice - Západ;Okres Košice II;Košický kraj;2,88;0,00;;;;
2019;06;PHARMEDIA spoločnosť s ručením obmedzeným Košice;Košice - Západ;Okres Košice II;Košický kraj;0,42;0,00;;;;
2019;06;PHARMSTORE spol. s r.o.;Košice - Západ;Okres Košice II;Košický kraj;3,46;0,00;;;;
2019;06;Lekáreň DOM ZDRAVIA s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;2 152,76;0,00;650,00;1 500,00;;
2019;06;D.I.Z. spol. s.r.o.;Košice - Myslava;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Konex Medik, spol. s r.o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň L. PASTEURA s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,36;0,00;;;;
2019;06;ASH;Košice - Staré Mesto;Okres Košice I;Košický kraj;48 114,82;262,00;;;;
2019;06;ASTEN spol. s r.o.;Košice - Západ;Okres Košice II;Košický kraj;5 895,00;0,00;;5 895,00;;
2019;06;DRUG PHARMA, spol s r.o.;Košice - Západ;Okres Košice II;Košický kraj;9,22;0,00;;;;
2019;06;Lekáreň Vysoká pri Morave s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;BIO G medipharma, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň MAX TT, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;EUROPHARMA s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň HEYDUKOVA, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;692,16;;;690,00;;
2019;06;Lekáreň ŠUSTEKOVA, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;600,00;;;600,00;;
2019;06;MIRAKL PHARMA s.r.o.;Košice - Juh;Okres Košice IV;Košický kraj;2,88;;;;;
2019;06;Lekáreň TEHELNÁ, s. r. o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň AMETYST, s.r.o;Košice - Západ;Okres Košice II;Košický kraj;6 017,58;;;6 000,00;;
2019;06;TRNÁVKA, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň OPTIMA KE, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň PRED NEMOCNICOU MT, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1,01;0,00;;;;
2019;06;Lekáreň POPRAD, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;8 000,00;;400,00;7 600,00;;
2019;06;EURO FARMÁCIA s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;4 200,00;0,00;;4 200,00;;
2019;06;Lekáreň CENTRUM GA, s. r. o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň CENTRO, s. r. o.;Košice - Juh;Okres Košice IV;Košický kraj;0,00;0,00;;;;
2019;06;Lekáreň HORNÁD SN, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;1 710,00;;600,00;1 110,00;;
2019;06;smile, s.r.o.;Košice - Západ;Okres Košice II;Košický kraj;;;;;;
2019;06;Markont-n, s.r.o.;Rožňava;Okres Rožňava;Košický kraj;0,00;;;;;
2019;06;Betula spol. s r.o. Košice;Košice - Sever;Okres Košice I;Košický kraj;0,00;0,00;;;;
2019;06;Evison s.r.o.;Ruskov;Okres Košice - okolie;Košický kraj;0,00;0,00;;;;
2019;06;PPK s.r.o.;Turňa nad Bodvou;Okres Košice - okolie;Košický kraj;0,00;0,00;;;;
